date,r_1y,zero_1y,treasury_1y
2006-07-31,0.054953732557018825,0.054570405384615384,0.049837234847171584
2006-08-31,0.05417584480662355,0.05311898010989011,0.04888539772981066
2006-09-29,0.052986830960251044,0.052430770219780216,0.04793265375530272
2006-10-31,0.05307026733759774,0.05224429769230769,0.0486949215387586
2006-11-30,0.05190972010059954,0.05129926241758242,0.04821857227047444
2006-12-29,0.05321827461935468,0.052766183186813184,0.04879016416943205
2007-01-31,0.05410719300093633,0.05353242681318681,0.04964693988941372
2007-02-28,0.05224199334146385,0.05147587571428572,0.04840913920768763
2007-03-30,0.05203135957574808,0.051543966043956044,0.04783732941416006
2007-04-30,0.05275292415333891,0.0519565756043956,0.0477419959854211
2007-05-31,0.05403513766810384,0.05355082857142857,0.048313860278550724
2007-06-29,0.05395242652924053,0.05329811582417582,0.04793265375530272
2007-07-31,0.05227997863758955,0.05120647307692308,0.047360571359837574
2007-08-31,0.050688957586689905,0.04935170923076923,0.04104596943600102
2007-09-28,0.04584469126334293,0.04693826472527473,0.039701366851552046
2007-10-31,0.045418125085387874,0.04560303483516483,0.03960525459235942
2007-11-30,0.041640737647090004,0.04082479340659341,0.03207989346341165
2007-12-31,0.03963443895955131,0.03954863714285715,0.03285433687094728
2008-01-31,0.02791051399319018,0.026699005824175826,0.02088047757935513
2008-02-29,0.025137301477225364,0.024164843626373625,0.017545179215748864
2008-03-31,0.022932035647979795,0.022647228571428573,0.015381102038302391
2008-04-30,0.02773929542843933,0.028294929450549452,0.01833095668472342
2008-05-30,0.0275242711934659,0.030143817032967035,0.021957167352042138
2008-06-30,0.03037436558372577,0.031306565714285715,0.023325825303496757
2008-07-31,0.02929675161778507,0.030051714285714286,0.022446188829829995
2008-08-29,0.0289844321437902,0.02975644967032967,0.021467906615240975
2008-09-30,0.03035408809129839,0.03281695923076923,0.01764343517259528
2008-10-31,0.026196686350785984,0.023465766043956046,0.013311014059672416
2008-11-28,0.019717449591877392,0.019569006483516484,0.008959741371471801
2008-12-31,0.010630612487182656,0.011396629230769232,0.0036931718376176062
2009-01-30,0.01279831515037129,0.012941317362637362,0.005087039048557209
2009-02-27,0.012620930959309277,0.013454971868131868,0.007174203748000453
2009-03-31,0.010749005205932279,0.011369446923076924,0.005683816468297709
2009-04-30,0.010014690320273132,0.010714797802197803,0.004888034072775866
2009-05-29,0.007821658273940942,0.00853059989010989,0.0046889894861314695
2009-06-30,0.008740657359898417,0.008960784615384616,0.0055843782939006634
2009-07-31,0.007508857621413886,0.007946462747252747,0.004788516731797094
2009-08-31,0.00612637831239413,0.0064392313186813184,0.004290781417156246
2009-09-30,0.006238667334434225,0.006292773406593407,0.003992021269537457
2009-10-30,0.005653423850120043,0.006117171318681319,0.0036931718376176062
2009-11-30,0.004840503407552237,0.004907573736263737,0.002696361547742533
2009-12-31,0.006180675892987817,0.006798654065934067,0.0046889894861314695
2010-01-29,0.006301999375277863,0.005075268131868133,0.002995508979798371
2010-02-26,0.004816820347522959,0.004757682857142857,0.0031948908965192886
2010-03-31,0.005122001625683563,0.005586238461538461,0.0040916179032535575
2010-04-30,0.006375246598479896,0.006834702197802198,0.0040916179032535575
2010-05-28,0.008157154935985666,0.00897468032967033,0.003394233068015617
2010-06-30,0.00654779510301579,0.007344604591836734,0.0031948908965192886
2010-07-30,0.004246181450157225,0.004717007346938776,0.002895803112025468
2010-08-31,0.004268876631384732,0.0044439835714285714,0.002496880198587146
2010-09-30,0.004178679463557499,0.004073268351648352,0.002696361547742533
2010-10-29,0.003266047832276144,0.003714169340659341,0.0021975835434872013
2010-11-30,0.005138815394210331,0.005842521538461538,0.002696361547742533
2010-12-31,0.0035865347931839514,0.004404813626373626,0.002895803112025468
2011-01-31,0.0037743574536224615,0.004527456593406593,0.002596625847265914
2011-02-28,0.004075011422610842,0.00428569010989011,0.002496880198587146
2011-03-31,0.005602146526948237,0.0045679218681318684,0.002995508979798371
2011-04-29,0.003727622983783961,0.0038628392307692313,0.0021975835434872013
2011-05-31,0.004072333606743438,0.0036684076923076923,0.0017983819413793973
2011-06-30,0.0038898148535297682,0.003950059340659341,0.0018981972830802655
2011-07-29,0.003806063149641587,0.004653545934065934,0.001998002662673058
2011-08-31,0.004176032969829206,0.004686453516483516,0.0009995003330834232
2011-09-30,0.006355014762329655,0.005413728791208791,0.0012991557316201288
2011-10-31,0.0049865985728992,0.005272386153846154,0.001199280575482187
2011-11-30,0.005759796147358868,0.005989571538461538,0.001199280575482187
2011-12-30,0.007051126929929048,0.006722828791208791,0.001199280575482187
2012-01-31,0.00488671104817686,0.004705798461538462,0.0012991557316201288
2012-02-29,0.004672738255025379,0.004726695604395604,0.0017983819413793973
2012-03-30,0.00497280006447972,0.004833286043956044,0.0018981972830802655
2012-04-30,0.005173497393906964,0.004970720879120879,0.001998002662673058
2012-05-31,0.00564564233778429,0.005655014945054945,0.0017983819413793973
2012-06-29,0.0029106950102165395,0.004913702087912087,0.00209779808214612
2012-07-31,0.003939879702810989,0.003781407692307692,0.0015987213636970735
2012-08-31,0.0031275932710879027,0.00358720010989011,0.0015987213636970735
2012-09-28,0.004203239378413264,0.00326754989010989,0.001698556635581512
2012-10-31,0.004330988475476968,0.003249188021978022,0.0017983819413793973
2012-11-30,0.004329734207718405,0.0032820009890109888,0.0017983819413793973
2012-12-31,0.0038784806774504023,0.0032105099999999998,0.0015987213636970735
2013-01-31,0.004657818603525382,0.003375223846153846,0.0014988761237359487
2013-02-28,0.004920479515980079,0.0032012874725274726,0.001698556635581512
2013-03-28,0.005014863186373225,0.003549557692307692,0.0013990209137074087
2013-04-30,0.004597481757151661,0.002948792307692308,0.0010993954433010642
2013-05-31,0.004945559864443976,0.003416067912087912,0.0013990209137074087
2013-06-28,0.00546165969927203,0.0035937694505494503,0.0014988761237359487
2013-07-31,0.005457169372002816,0.0033310453846153846,0.0010993954433010642
2013-08-30,0.005441069392423707,0.0033890027472527474,0.0012991557316201288
2013-09-30,0.003977326134027313,0.0031777514285714283,0.0009995003330834232
2013-10-31,0.003703922020707062,0.0029111086813186815,0.0009995003330834232
2013-11-29,0.004174578440858282,0.0026612453846153847,0.0012991557316201288
2013-12-31,0.004848936845500231,0.0031154815384615386,0.0012991557316201288
2014-01-31,0.004458941094064818,0.0028852434065934065,0.0009995003330834232
2014-02-28,0.004407799157781511,0.0026394907692307693,0.001199280575482187
2014-03-31,0.003396628300277548,0.0027442800000000004,0.0012991557316201288
2014-04-30,0.003989216545801096,0.0026050359340659343,0.0010993954433010642
2014-05-30,0.0031721476460060717,0.002612350989010989,0.0009995003330834232
2014-06-30,0.003837840776309137,0.0028634285714285715,0.0010993954433010642
2014-07-31,0.004947149662541716,0.003401317802197802,0.001199280575482187
2014-08-29,0.004461861210496452,0.0033706372527472525,0.0008995952428359939
2014-09-30,0.0052828569503601975,0.0036801307692307687,0.0012991557316201288
2014-10-31,0.0050971746278972285,0.0032698068131868136,0.0010993954433010642
2014-11-28,0.00543262188521231,0.003368293406593406,0.0012991557316201288
2014-12-31,0.007436044193786582,0.004402735494505495,0.002496880198587146
2015-01-30,0.005742895861793596,0.004036746483516484,0.0017983819413793973
2015-02-27,0.005998658774928267,0.004844488351648352,0.0021975835434872013
2015-03-31,0.0063826421846365135,0.004681938461538461,0.002596625847265914
2015-04-30,0.005084591167618168,0.004855936263736264,0.0023971245997214514
2015-05-29,0.005729219421650452,0.004960130549450549,0.002596625847265914
2015-06-30,0.00627838173328297,0.005164727142857143,0.002796087302001188
2015-07-31,0.0075350638239866565,0.005612923265306122,0.0032945669494301114
2015-08-31,0.0069709675376838295,0.00563174306122449,0.0038924147153438535
2015-09-30,0.0073336813511868885,0.005010692417582418,0.0032945669494301114
2015-10-30,0.006879579278833053,0.005656294725274726,0.003394233068015617
2015-11-30,0.00954510829959103,0.007099574615384616,0.005087039048557209
2015-12-31,0.010158783540702166,0.008660896071428571,0.0064789660977090735
2016-01-29,0.008158372212458553,0.006869381666666666,0.0046889894861314695
2016-02-29,0.007170315825567457,0.0075168932142857135,0.006180859075081099
2016-03-31,0.008057919131087018,0.007402546122448979,0.005882663158155512
2016-04-29,0.008424635072133277,0.007816614591836735,0.0055843782939006634
2016-05-31,0.009214312330510266,0.008808009285714286,0.006776984279023669
2016-06-30,0.008381380841715209,0.0066691763736263735,0.004489905272852001
2016-07-29,0.009204620914578517,0.008254627252747252,0.004987541511038968
2016-08-31,0.010855258490871478,0.009550384615384617,0.006081470315867954
2016-09-30,0.009122977698295034,0.009290150989010988,0.005882663158155512
2016-10-31,0.009733694212627703,0.00985776978021978,0.006578315360122507
2016-11-30,0.01115991930140054,0.010984964725274726,0.007968169649176881
2016-12-30,0.01442886140472085,0.011796417472527472,0.008464078412129364
2017-01-31,0.013528075158045001,0.012475654615384616,0.008364916331627672
2017-02-28,0.014209027730721671,0.013410741538461538,0.00876150566857267
2017-03-31,0.013730257804532915,0.013934487142857143,0.010247316451549499
2017-04-28,0.014448235020274935,0.013975506593406593,0.01064316009847976
2017-05-31,0.015552416911748182,0.013577806703296703,0.011632084229707696
2017-06-30,0.015615470567155905,0.014558563186813188,0.012323749688831903
2017-07-31,0.015784892521577044,0.014616731758241757,0.012224969622568948
2017-08-31,0.015611199231470453,0.01438551054945055,0.012224969622568948
2017-09-29,0.016385691753159556,0.015655634175824176,0.013014937077494763
2017-10-31,0.017426992552501262,0.01657682923076923,0.014198719399812928
2017-11-30,0.01916624644124495,0.01803379186813187,0.01607018017749446
2017-12-29,0.02053505263410325,0.018899502417582415,0.017446913603720703
2018-01-31,0.023547692003589842,0.021064808241758243,0.018821754240587667
2018-02-28,0.026016689068163654,0.0232130767032967,0.020488666427315602
2018-03-29,0.025690896936337516,0.023778456043956044,0.020684591192832603
2018-04-30,0.02583836207586614,0.025321690109890112,0.02215280464113328
2018-05-31,0.026756481647684544,0.025021247472527475,0.022054990780831313
2018-06-29,0.027599717618618763,0.025970709230769228,0.023032699110572784
2018-07-31,0.028257992317004602,0.02687343,0.024107075343233104
2018-08-31,0.028260164847642533,0.02666629252747253,0.024302292522964817
2018-09-28,0.02929343665105902,0.02791300274725275,0.025570276111530045
2018-10-31,0.029740851731354642,0.029152924065934064,0.02654455522211221
2018-11-30,0.029757239091969718,0.028859315934065936,0.026641930946421092
2018-12-31,0.028438624630772357,0.02712000428571428,0.025960101669531624
2019-01-31,0.027154167775255582,0.026454345934065936,0.025180298530298326
2019-02-28,0.027620504985892254,0.026345804835164837,0.025082780367463243
2019-03-29,0.025721502514282207,0.02511828153846154,0.023716526617316065
2019-04-30,0.025968316322547223,0.024968475384615385,0.023618865598634027
2019-05-31,0.023109613714556047,0.02316946703296703,0.021859334352893528
2019-06-28,0.021701602374185176,0.019593606043956043,0.01901800583576195
2019-07-31,0.022378638658169827,0.020796433296703297,0.01980262729617973
2019-08-30,0.018819734693678883,0.017309703406593407,0.017446913603720703
2019-09-30,0.019924454497280572,0.01774696714285714,0.017348638334613073
2019-10-31,0.018301206221401058,0.016489605384615386,0.015184135325040055
2019-11-29,0.018916528637400416,0.01699375021978022,0.015873349156290163
2019-12-31,0.019324668169793037,0.01718021,0.01577491911536224
2020-01-31,0.018291831542385135,0.015106733736263736,0.01439588028373234
2020-02-28,0.013182577401494228,0.01059451186813187,0.009653257028138346
2020-03-31,0.009531284067324793,0.0050346553846153845,0.001698556635581512
2020-04-30,0.004849571200623172,0.003095593076923077,0.0015987213636970735
2020-05-29,0.004351502932952586,0.0027626540659340657,0.001698556635581512
2020-06-30,0.003528603327470166,0.0025273604395604395,0.0015987213636970735
2020-07-31,0.0035291655674984136,0.002043786923076923,0.0010993954433010642
2020-08-31,0.004189928355411103,0.0022703796703296706,0.001199280575482187
2020-09-30,0.004696061117720183,0.002035034285714286,0.001199280575482187
2020-10-30,0.0043536131300825716,0.0020635993406593403,0.0012991557316201288
2020-11-30,0.004220555501445484,0.0021184614285714286,0.0010993954433010642
2020-12-31,0.008003843800091705,0.0017198873626373627,0.0009995003330834232
2021-01-29,0.004756872836177376,0.0016484447252747253,0.0009995003330834232
2021-02-26,0.005362156014519602,0.0018838130769230769,0.0007996801705642441
2021-03-31,0.005582403460542132,0.0020465984615384617,0.0006997551142732649
2021-04-30,0.005365754395690116,0.002116699120879121,0.0004998750416509929
2021-05-28,0.005018925718842119,0.001455541978021978,0.0004998750416509929
2021-06-30,0.004896010042583799,0.001790651530612245,0.0006997551142732649
2021-07-30,0.004798793388459079,0.0015145207142857144,0.0006997551142732649
2021-08-31,0.0046011371565438455,0.0015232105102040818,0.0006997551142732649
2021-09-30,0.0049751831014662636,0.001646113846153846,0.0008995952428359939
2021-10-29,0.00586007292777417,0.003278983076923077,0.0014988761237359487
2021-11-30,0.00642877242294087,0.0039036254945054947,0.0023971245997214514
2021-12-31,0.007382022767518574,0.00690685,0.0038924147153438535
2022-01-31,0.010911993660796263,0.00807492,0.007769737264360694
2022-02-28,0.012539740092947166,0.01110913,0.010049335853001438
2022-03-31,0.018977067443838033,0.01492307,0.01616858116158369
2022-04-29,0.02501351635250468,0.02038878,0.02078253918252841
2022-05-31,0.02687227577452015,0.02431402,0.020586633608388312
2022-06-30,0.032318222601782416,0.0295511,0.02761516703297339
2022-07-29,0.03285438704217893,0.0324749,0.02936460862990398
2022-08-31,0.03805712729525899,0.03586442,0.03440142671733232
2022-09-30,0.043998484889739654,0.041198769999999996,0.039701366851552046
2022-10-31,0.04857663571633606,0.046272789999999994,0.04554681495597036
2022-11-30,0.04996936053898147,0.0498289,0.04631090286325036
2022-12-30,0.050454233541647506,0.05078245,0.04621542379696289
2023-01-31,0.04767431852697761,0.05064648,0.0457378916738537
2023-02-28,0.05403659842769985,0.052374000000000004,0.04898062222162188
2023-03-31,0.04773109564709943,0.05120374,0.0453557017207972
2023-04-28,0.048561033290967226,0.05107733,0.04688358589885046
2023-05-31,0.05100547832543292,0.05166597999999999,0.05050298217310683
2023-06-30,0.05610396126846524,0.05462636,0.05259245011917063
2023-07-31,0.05524202231747599,0.05614164,0.052307779623344944
2023-08-31,0.05543169224940702,0.057516109999999995,0.052307779623344944
2023-09-29,0.031126264449302485,0.05791615,0.05316154811423234
2023-10-31,0.05626238058475211,0.05736087,0.052971884766105724
2023-11-30,0.05270628526367568,0.05618641,0.05031281387358918
2023-12-29,0.048894996966889814,0.053534170000000006,0.04678816149875898
2024-01-31,0.048443185113210684,0.0514832,0.04621542379696289
2024-02-29,0.05215667443210523,0.05243601,0.04888539772981066
2024-03-28,0.051499592566797224,0.05343276,0.049075837646592645
2024-04-30,0.05514426584433582,0.05520224,0.051168286574399424
2024-05-31,0.053960993031969544,0.05582262,0.05050298217310683
2024-06-28,0.05283083560508044,0.0557328,0.04964693988941372
2024-07-31,0.04887633175315506,0.05357139,0.04621542379696289
2024-08-30,0.04456422842206241,0.04923136,0.04286790022717587
2024-09-30,0.04082912472496622,0.045400840000000005,0.0390283869674784
2024-10-31,0.04485756282170285,0.04557046,0.04181350281341035
2024-11-29,0.04555484043274491,0.04742659,0.042101176018635326
2024-12-31,0.04523411666311485,0.04793865,0.040757992472167826
