date,cum_strip,cum_mkt,cum_strip_rf,cum_mkt_rf,cum_strip_2y,cum_mkt_10y
2001-01-31,0.696649943314865,2.1852541720943046,0.5404396911924939,1.69525326353178,0.5190766695330408,1.6438195077596314
2001-02-28,1.049807973031972,1.9678507033154258,0.8113199940848165,1.520808244923712,0.7768766619649227,1.4632550870173036
2001-03-30,0.9147577952878364,1.82919375283165,0.7039866026368761,1.4077255228148735,0.6721026822557729,1.356422343753218
2001-04-30,0.8445478489413012,1.9829540764473845,0.6474239883254819,1.520117585343666,0.6191834010718474,1.5119432738655816
2001-05-31,1.0806152726693532,2.0034441491919783,0.8257448725607258,1.5309183346728938,0.7880167936729645,1.5254718696391065
2001-06-29,0.7218018221990017,1.9682818987223036,0.5500177864623887,1.4998438903507747,0.5246662566853779,1.4954667597914806
2001-07-31,1.1832863599372072,1.9327989231852098,0.8989711090442339,1.4683938312510534,0.8489818700716302,1.4250076221154861
2001-08-31,1.230118586952829,1.8193843695708038,0.9316580571326615,1.377951788478151,0.8763355640009327,1.3214815934864164
2001-09-28,1.0334910613293935,1.6528146241750303,0.7805491653976245,1.2482963072726831,0.7233770856155531,1.1739657917485546
2001-10-31,1.2780066944957824,1.6989546444325356,0.9630996384682695,1.2803239692516037,0.8838777188814787,1.1695228671666622
2001-11-30,1.357051478054601,1.8328273379093472,1.0209303458170347,1.378863719007288,0.9435236345598289,1.3077241486710751
2001-12-31,1.061894790786786,1.8657396356045448,0.7976820861896897,1.4015202802841964,0.7381241099679124,1.3547168626065487
2002-01-31,1.1822935405133872,1.8358443172214012,0.8868816173962208,1.3771339532464786,0.8196527941549137,1.326894163640006
2002-02-28,1.1725373479053633,1.7959233552027571,0.8784204513946343,1.3454375736223452,0.8085230597266351,1.282614464737961
2002-03-28,1.1881621390878958,1.8762162358849268,0.8889695396567269,1.4037638708059479,0.8263275281832416,1.391138090586911
2002-04-30,1.2792796175489627,1.78320964660346,0.9557079738406867,1.3321776216162782,0.8777782521522924,1.2844381234251838
2002-05-31,1.2190223907659827,1.7647239073246104,0.9094176935170832,1.3165231070818706,0.832756941299817,1.260864532291768
2002-06-28,1.1919639783146638,1.6405053847958972,0.8880762688370569,1.2222633633581488,0.8066655349312175,1.147380766454453
2002-07-31,1.3575944401055513,1.5075780578402338,1.0099636494325637,1.1215418921297282,0.9043964862199086,1.0229347752995557
2002-08-30,1.3565208368907826,1.5195797227692398,1.0077531147165542,1.1288888139682247,0.8995684508422729,1.0008738759458873
2002-09-30,1.2434031036683746,1.3675450453440852,0.9224261679288953,1.0145216236997048,0.8161673696337,0.860392177181512
2002-10-31,1.245808477443042,1.4700843260895329,0.9229176195695543,1.08906525470573,0.8158225427274002,0.943993345980763
2002-11-29,1.474487862125101,1.559512805703479,1.0910174676282693,1.153929954743913,0.9704740536138075,1.0230697738176706
2002-12-31,1.3767101910342765,1.4763508347820629,1.0175489380772749,1.0911949616886245,0.8961812814458505,0.9348879063304708
2003-01-31,1.4321686510988711,1.441745458939742,1.057481179606465,1.0645524795156327,0.9314674066860004,0.9206014994284928
2003-02-28,1.3332968775943428,1.419557498845738,0.9835908514942021,1.0472264598368572,0.8626737549957495,0.8832657038160162
2003-03-31,1.458832386499714,1.4343088863240177,1.075124405023534,1.0570511748296585,0.9421081120430101,0.897516057292246
2003-04-30,1.4330915205094013,1.5529590628505625,1.0550983793798698,1.1433495816613903,0.9239823685567976,0.9718282357070651
2003-05-30,1.3778496953735224,1.6516184060598196,1.0135145998336825,1.214892577554965,0.8842896414908885,0.9914867212139575
2003-06-30,1.226593290733216,1.6787177402201074,0.9013520586142195,1.2335920165315064,0.7854867791233722,1.0169910959499118
2003-07-31,1.6056772395207408,1.7174253944993536,1.1790931471741264,1.2611529039556089,1.035296260117667,1.1149399138430593
2003-08-29,1.5587418509491113,1.7604218071015656,1.1438262362817286,1.2918217655214554,1.007333362183802,1.1375382892625832
2003-09-30,1.6295377470345886,1.744251564263556,1.19482100054262,1.278932263461814,1.0404436579405734,1.0767328610212625
2003-10-31,1.5428362575663566,1.849593964941566,1.130457534113181,1.355223162836861,0.9901353085854581,1.170348030691757
2003-11-28,1.588948144367035,1.8802922007032012,1.163429667540486,1.3767521222755383,1.0212048761384802,1.1877985078620918
2003-12-31,1.6248623611058044,1.9657574015319446,1.1887746982721485,1.4381788376783096,1.0371459201705835,1.2291142924888043
2004-01-30,1.5812791201313938,2.0110420815069916,1.1560789794240747,1.4702802608146013,1.0063430302844267,1.2413339663109393
2004-02-27,1.54715693767286,2.042043759239414,1.1304536506414522,1.4920502026601123,0.9794168091408969,1.238814319969897
2004-03-31,1.605353852804239,2.0202899735939734,1.1719209045817058,1.4748275274238327,1.0127730047144587,1.208274925633494
2004-04-30,1.6450639511950567,1.9713061918656498,1.1999492444023883,1.437918187737651,1.0514603367201227,1.2398430901382247
2004-05-28,1.522458431648393,1.9991008287659915,1.1098517163595607,1.4573176120017433,0.974498001439004,1.265761956076613
2004-06-30,1.7245361153659422,2.0423577027145376,1.2561583006955084,1.4876606864854653,1.1031316349734825,1.2802116234848768
2004-07-30,1.7302121002357962,1.9653341194898144,1.2590330456898524,1.4301255909158344,1.1032529367835593,1.2172268104004649
2004-08-31,1.6187083603807273,1.9707755849786046,1.1765995286185034,1.4325085858908433,1.0235903038368326,1.182539311427044
2004-09-30,1.6058315749210543,2.011281039920137,1.16595645035644,1.460343748745742,1.0168672146090505,1.2034695758142169
2004-10-29,1.665214882231353,2.047086695686825,1.2077440205048415,1.4847073146847396,1.0508275271270884,1.2113944584121703
2004-11-30,1.8115766465850132,2.1459393627628636,1.3119276465741863,1.5540701428159394,1.1497652197131627,1.2927254257951872
2004-12-31,1.884844224059795,2.2215480412300614,1.3628051390254208,1.6062532110261747,1.1940836482482358,1.320579378268421
2005-01-31,1.8308409925958145,2.1626477797693147,1.3216426834786454,1.5611664948690887,1.1609222377502173,1.2736566806370386
2005-02-28,1.8801823660639623,2.2116708922779966,1.355091223067853,1.5940027247009096,1.1954452948169427,1.3198337151761796
2005-03-31,1.8922561059871585,2.174415823181054,1.3609320883009153,1.5638645623672398,1.2029908154256157,1.3034906013224328
2005-04-29,1.9141095316526726,2.119525520253679,1.3737613901196033,1.5211889794956726,1.209551701295922,1.238262080943028
2005-05-31,1.9623633596853454,2.2000563617791515,1.4050171970617573,1.5752011509736272,1.2341656170267052,1.2621329906069156
2005-06-30,1.9457924576434185,2.2253101469669354,1.3899521572806866,1.5896220726137291,1.2215719237651677,1.2651758547673075
2005-07-29,1.896908957261183,2.321778640572565,1.3517846694686755,1.6545574104712668,1.1960340951823463,1.3488137446461095
2005-08-31,1.960346876587399,2.3077868980242195,1.3928074180204149,1.639660179107669,1.2271628735997797,1.3133596234464082
2005-09-30,2.0503639274845513,2.332224428470125,1.452545163651835,1.652224402075308,1.2877805970441976,1.3519825957340574
2005-10-31,2.010840942955851,2.283272771656935,1.4207046972096176,1.6131839582177483,1.2639216040044068,1.339543373264067
2005-11-30,1.9812289681287645,2.3753695684321547,1.3954505571070883,1.6730579054346044,1.2412264924154357,1.3848567624397563
2005-12-30,2.083410847961956,2.383680014275086,1.4627326748872493,1.673547321099262,1.300064588874226,1.3743122607119094
2006-01-31,2.2937191941787365,2.4792369603969386,1.6047606253898437,1.7345548945806035,1.428920909809671,1.4359579562282516
2006-02-28,2.223120956109187,2.475194992831967,1.5500885288807005,1.7258491287162057,1.3841139274478034,1.4333975650211483
2006-03-31,2.297921248802173,2.5222040441423146,1.5963262722817129,1.7521316632666637,1.4292467277732803,1.4900978530156663
2006-04-28,2.314752240087563,2.555281662773997,1.6022400127074177,1.768731207137384,1.4355305910965868,1.523034936190311
